,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,z42,z43,z44,z45,z46,z47,z48,z49,z50,z51,z52,z53,z54,z55,z56,z57,z58,z59,z60,z61,z62,z63,z64,z65,z66,z67,z68,z69,z70,z71,z72,z73,z74,z75,z76,z77,z78,z79,z80,z81,z82,z83,z84,z85,z86,z87,z88,z89,z90,z91,z92,z93,z94,z95,z96,z97,z98,z99,z100,z101,z102,z103,z104,z105,z106,z107,z108,z109,z110,z111,z112,z113,z114,z115,z116,z117,z118,z119,z120,z121,z122,z123,z124,z125,z126,z127,z128,z129,z130,z131,z132,z133,z134,z135,z136,z137,z138,z139,z140,z141,z142,z143,z144,z145,z146,z147,z148,z149,z150,z151,z152,z153,z154,z155,z156,z157,z158,z159,z160,z161,z162,z163,z164,z165,z166,z167,z168,z169,z170,z171,z172,z173,z174,z175,z176,z177,z178,z179,z180,z181,z182,z183,z184,z185,z186,z187,z188,z189,z190,z191,z192,z193,z194,z195,z196,z197,z198,z199
TCGA-IB-AAUV-01,0.0,0.0739443,0.0,0.0,0.0,0.0,0.03763424,0.02551536,0.0,0.0,0.03239925,0.0,0.17134963,0.0,0.0,0.1333837,0.0,0.108311854,0.0,0.0,0.122975394,0.0,0.0,0.0,0.0072913147,0.16714683,0.017979635,0.0,0.017018741,0.0,0.0,0.0,0.0,0.08806326,0.0,0.1974747,0.16026355,0.0,0.10952879,0.02974186,0.0,0.0,0.2229659,0.0,0.075304426,0.1761257,0.0,0.0,0.02877135,0.07051437,0.015205304,0.03684931,0.09103161,0.043679927,0.10734133,0.0,0.0,0.13600986,0.2250023,0.0,0.106360085,0.0,0.0074747456,0.07499614,0.019051487,0.0,0.0,0.110217154,0.0,0.0,0.0,0.0,0.038442068,0.08175979,0.0,0.0356666,0.0,0.0022798409,0.0,0.0,0.0,0.01707442,0.061433032,0.0,0.0,0.0,0.0,0.0,0.0,0.034977864,0.0,0.0,0.06753058,0.12597878,0.0,0.05700996,0.05556809,0.0,0.22921643,0.0,0.0,0.017230593,0.033486772,0.0,0.0,0.040373042,0.053148888,0.0,0.07023344,0.0,0.0,0.0,0.0,0.19563633,0.0,0.0,0.0,0.0,0.0,0.14773767,0.032571953,0.0,0.0,0.0,0.09243216,0.0,0.084144585,0.0,0.083597414,0.13329887,0.01468542,0.0,0.038089182,0.01715151,0.0,0.0073856446,0.0,0.0,0.0,0.0,0.0,0.0,0.029545173,0.0,0.0,0.16118237,0.0,0.0,0.0,0.0,0.0,0.07212495,0.075213775,0.05804838,0.0,0.032375444,0.0901663,0.0,0.0,0.123773575,0.13359797,0.020471666,0.0,0.059915066,0.0,0.023668373,0.1323177,0.0,0.0,0.08694178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044164494,0.13158245,0.058103364,0.29201117,0.00013284505,0.089518964,0.0,0.0,0.0,0.08721165,0.020581197,0.21391612,0.0,0.1045584,0.0,0.0,0.0,0.08323562,0.23131931,0.16370884,0.0,0.0,0.0
TCGA-IB-AAUW-01,0.10032068,0.0,0.0,0.0,0.027242806,0.030540919,0.1542667,0.0,0.041969843,0.11110636,0.04850337,0.013346507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055321376,0.033582423,0.11419677,0.0,0.0,0.15996656,0.14743878,0.007972523,0.011707785,0.059463702,0.01074992,0.0,0.0,0.16261025,0.0,0.22628918,0.14106658,0.0,0.0013960573,0.0,0.0,0.0,0.10729766,0.0,0.0,0.08236556,0.0,0.0,0.0,0.0,0.0,0.012334635,0.029936872,0.0,0.27474123,0.0,0.0,0.03173367,0.13907664,0.0,0.06471592,0.0,0.106542185,0.09293971,0.20753986,0.0,0.048146836,0.2571263,0.0,0.0,0.057985924,0.0,0.0,0.0,0.09943777,0.055313606,0.047676697,0.07168499,0.0,0.031639963,0.0,0.022308277,0.01915012,0.0,0.0,0.0,0.0,0.0,0.019202206,0.031024773,0.0,0.0,0.161354,0.0037512705,0.084390685,0.12740129,0.08584717,0.0,0.1677041,0.0,0.0,0.010289756,0.03655121,0.0,0.0,0.0022549378,0.030514153,0.0,0.010415424,0.0,0.041212738,0.0,0.0,0.0,0.046195168,0.12637447,0.022790806,0.0,0.084491834,0.0,0.0,0.08780388,0.0,0.0,0.08286774,0.014936739,0.14752644,0.0,0.10365018,0.07444966,0.0,0.0,0.0,0.086145304,0.0,0.0,0.1480838,0.0,0.009477721,0.0,0.0,0.0449002,0.12773627,0.0,0.0,0.33558145,0.19831781,0.0,0.0,0.0,0.04719326,0.0,0.0,0.0,0.05738993,0.008244101,0.0018973142,0.0,0.0,0.0018359368,0.0,0.0,0.0,0.0,0.0,0.018693514,0.0,0.0,0.0,0.0,0.119972795,0.0,0.0,0.056607854,0.0,0.0,0.0,0.0,0.034828253,0.099361405,0.16679479,0.0,0.0,0.02234472,0.0,0.0,0.06382015,0.0,0.18840885,0.0,0.18844001,0.0,0.0,0.031382002,0.021776525,0.00061891053,0.0,0.014786782,0.0,0.0
TCGA-L1-A7W4-01,0.0,0.0,0.0,0.0,0.051235307,0.038166944,0.08419118,0.0,0.0,0.07992995,0.0,0.001473268,0.0,0.0,0.087409355,0.0,0.0,0.0,0.0,0.0,0.033977974,0.0,0.0,0.0,0.0,0.35251787,0.019200524,0.0,0.0,0.0,0.12688646,0.10788633,0.0,0.0,0.0,0.043876916,0.15171699,0.0,0.13719468,0.0,0.0,0.0,0.113907054,0.0,0.0,0.14832155,0.0,0.0,0.094095364,0.0,0.08040718,0.0,0.027507786,0.033933084,0.15879118,0.0,0.0073685874,0.02347466,0.0007422033,0.04981726,0.025536697,0.0,0.17849341,0.0058979075,0.07147198,0.010632786,0.14758477,0.1331927,0.0,0.0028404882,0.018509818,0.0,0.0,0.16411732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017965425,0.20486857,0.07266503,0.11628223,0.0,0.04232084,0.0,0.11948048,0.121882014,0.0,0.0,0.12283656,0.13245633,0.04486334,0.0,0.0,0.0,0.18042514,0.0,0.0,0.0,0.0,0.0,0.12994215,0.0,0.005957973,0.0072855228,0.18799902,0.0,0.07298164,0.0,0.0,0.031166073,0.0,0.0,0.06489797,0.0,0.0,0.072043575,0.0,0.0,0.0,0.0,0.038095385,0.0,0.0,0.0,0.092308,0.046513636,0.0,0.0,0.14901635,0.1732614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085080035,0.0,0.0,0.020265521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1164184,0.0,0.16358349,0.123547606,0.13451482,0.0,0.0,0.07676808,0.0,0.15336409,0.0,0.0,0.0,0.002298196,0.037296575,0.0,0.0,0.0,0.0,0.15349805,0.08350503,0.0,0.0,0.0,0.0052249334,0.08019499,0.06309945,0.2063919,0.0,0.0,0.06716655,0.0,0.0,0.0,0.19247733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083726466,0.22958417,0.0,0.0,0.06202605
TCGA-LB-A7SX-01,0.0,0.0,0.0,0.0,0.001489538,0.0,0.0,0.006536149,0.0,0.0,0.045918904,0.0032233114,0.0,0.04878254,0.0,0.027045753,0.0,0.0,0.06543046,0.0,0.0,0.0,0.0,0.0003486669,0.0,0.088792115,0.061716106,0.0,0.049598996,0.008176962,0.0,0.0,0.0,0.0,0.069462694,0.0,0.08519825,0.0,0.1681638,0.0,0.040067106,0.0,0.06975497,0.08774615,0.021391755,0.12965447,0.0,0.058406945,0.048105706,0.09985163,0.0,0.0,0.0,0.0,0.17571172,0.0,0.05370103,0.0,0.0,0.0,0.1512026,0.0,0.08175717,0.0,0.26340002,0.0,0.060891014,0.010663183,0.0,0.0,0.09377793,0.0,0.0,0.05168117,0.0619354,0.0,0.0,0.0,0.025702678,0.061562926,0.0,0.0,0.009685661,0.0,0.0,0.0,0.0,0.0,0.050606664,0.0,0.0049016327,0.0,0.18083493,0.25898144,0.0,0.008407983,0.0,0.0,0.1634102,0.0,0.0,0.04461657,0.0,0.0,0.06249513,0.07154322,0.057698023,0.0,0.0,0.0,0.06396193,0.0,0.008338706,0.011662917,0.023710592,0.0992426,0.057176623,0.0,0.01982453,0.0,0.01753861,0.0,0.0,0.0019576906,0.06116145,0.025348803,0.031297933,0.0,0.2530233,0.0,0.0,0.0,0.06255505,0.1175281,0.0,0.043209102,0.025569543,0.0,0.0,0.0,0.0,0.08100424,0.052031208,0.03599667,0.0,0.120155536,0.051792532,0.0,0.07258408,0.0,0.0,0.20236151,0.0,0.0,0.11237982,0.03461656,0.035281785,0.0,0.055342395,0.109654725,0.0,0.0,0.0,0.0,0.02257138,0.0,0.0010350127,0.0,0.0,0.12439689,0.0,0.11991475,0.34208125,0.0,0.033258796,0.0,0.0,0.04290586,0.08139907,0.058498517,0.22487216,0.0,0.0,0.0,0.0,0.0,0.18325062,0.040254835,0.019830946,0.025488717,0.12482354,0.0,0.042204678,0.0,0.0,0.3205412,0.09558338,0.0,0.0,0.009476143
TCGA-LB-A8F3-01,0.0,0.036110073,0.0,0.0,0.0,0.0,0.06909653,0.057105474,0.048608374,0.059473585,0.0,0.099725306,0.0,0.0,0.0,0.098164216,0.025977276,0.046934195,0.0,0.0063139684,0.0,0.04448328,0.0,0.0,0.19923906,0.23045811,0.051625088,0.0,0.040926844,0.138764,0.06356141,0.0,0.0,0.057597127,0.0,0.07103206,0.0,0.018660832,0.1935227,0.0,0.0,0.0,0.027675858,0.0,0.09553594,0.14509173,0.0,0.0,0.1731082,0.019147938,0.02817305,0.0,0.005825492,0.13464506,0.037096795,0.0,0.13927558,0.008739751,0.07176887,0.0,0.062467746,0.0,0.0,0.15471688,0.23551051,0.0,0.0,0.004911199,0.14074682,0.06117118,0.0,0.0,6.821072e-05,0.0,0.09260861,0.0,0.14834884,0.0,0.0,0.0,0.0,0.09114673,0.09380685,0.11573095,0.0,0.0,0.0,0.0,0.080086395,0.0,0.037006103,0.0,0.08474874,0.0962256,0.035419926,0.0,0.03848214,0.0,0.023290982,0.0,0.0,0.0,0.0,0.0,0.0,0.016667325,0.07480927,0.041160148,0.0,0.0,0.0,0.0,0.0,0.13356633,0.0,0.1593642,0.14577371,0.0,0.0,0.015441337,0.0,0.013236627,0.0,0.0,0.0,0.051628437,0.16766931,0.0,0.108996056,0.04774085,0.0,0.0,0.10493633,0.060371194,0.024709793,0.0,0.16926584,0.0,0.0,0.082862034,0.0,0.08364395,0.17959645,0.040200893,0.0,0.051324274,0.03752754,0.0,0.20393008,0.0,0.16142617,0.074759,0.10107382,0.038303208,0.06747543,0.0026403817,0.025523083,0.0,0.108204894,0.0,0.0,0.0,0.0,0.0,0.0,0.012962797,0.011039168,0.024009626,0.0,0.118315734,0.0,0.0,0.1980246,0.032009244,0.0,0.0,0.030879002,0.0,0.12463506,0.0,0.14397682,0.0,0.0,0.0,0.054952227,0.0,0.2108409,0.043580912,0.011903068,0.03050355,0.0,0.0,0.13205561,0.0,0.0,0.05683909,0.008401885,0.1136599,0.0,0.024751598
TCGA-LB-A9Q5-01,0.061417017,0.07908233,0.0,0.0,0.042404793,0.0,0.26930135,0.11317695,0.0,0.061251838,0.11427876,0.0,0.0,0.0,0.0,0.02191786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09898171,0.0,0.13447416,0.044643518,0.23770842,0.030880583,0.100886434,0.0,0.04225779,0.0,0.059726126,0.21133779,0.1342135,0.0,0.036090046,0.011185178,0.0,0.0,0.0,0.0,0.05250482,0.0,0.0,0.0,0.14805757,0.0,0.0,0.0,0.20613371,0.0,0.0,0.0,0.060450446,0.03996569,0.0,0.10554412,0.0,0.05814146,0.0,0.06284541,0.03081192,0.0,0.0165812,0.0,0.0,0.06209915,0.0,0.00301071,0.04544901,0.0,0.0,0.0,0.105138786,0.009415872,0.0,0.0,0.21216847,0.14757167,0.023290966,0.0,0.0,0.06357925,0.0,0.1781297,0.046230897,0.043308407,0.04736179,0.17642057,0.0,0.0,0.0,0.07209982,0.0,0.24929443,0.0,0.040216383,0.0,0.050188813,0.0,0.0,0.19800171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015128389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00907873,0.016976079,0.091959655,0.035424814,0.0,0.0,0.017906465,0.0,0.17091735,0.0,0.0,0.1622242,0.0,0.0,0.02363683,0.0,0.0,0.07368436,0.001893716,0.0,0.044667166,0.0,0.0,0.08559637,0.0,0.13783059,0.08375836,0.08899139,0.1389585,0.0,0.009662645,0.037987314,0.0555575,0.084467456,0.0,0.0,0.0,0.0,0.0,0.108997226,0.12450553,0.0,0.0,0.0,0.0,0.011655665,0.040996805,0.0,0.0,0.021746362,0.11184868,0.044718094,0.07703034,0.0,0.17728817,0.0,0.0,0.0,0.1466358,0.22227776,0.0,0.031343237,0.0,0.0,0.0,0.0,0.13722587,0.19465353,0.03889508,0.0,0.0,0.0086343335
TCGA-M8-A5N4-01,0.012271697,0.0020997908,0.0,0.0,0.066610664,0.10736219,0.0085750045,0.19761723,0.0,0.10220351,0.055471897,0.09887907,0.07992319,0.0,0.0,0.006497624,0.12020419,0.015986394,0.0,0.0,0.04994255,0.02598955,0.0027955158,0.0,0.0,0.15136342,0.0,0.0,0.0,0.16390435,0.0,0.12515803,0.0,0.040668778,0.0,0.22206806,0.014489925,0.08928837,0.0,0.0,0.0,0.0,0.13565192,0.0,0.0,0.07416239,0.0,0.035155248,0.0,0.0,0.0,0.050995227,0.0,0.0,0.036491793,0.0,0.030008173,0.0,0.027905738,0.0,0.14508536,0.0,0.0,0.0,0.15170532,0.019005459,0.09046864,0.033825554,0.0,0.012637664,0.0,0.0,0.0,0.070735805,0.011263345,0.086370155,0.0,0.0,0.0,0.012912442,0.0,0.0323979,0.02642088,0.0,0.14574851,0.0,0.0,0.0,0.06642004,0.0,0.07011921,0.0,0.12424371,0.18764794,0.0,0.0,0.0,0.0,0.27677566,0.0,0.0,0.0,0.0,0.0,0.10879972,0.0048928815,0.048171554,0.0,0.13570286,0.0,0.09031823,0.0029937096,0.0,0.0,0.0037466884,0.08288741,0.054572646,0.0,0.0,0.107684635,0.0,0.0110323625,0.0,0.0,0.0,0.007998495,0.18494853,0.0,0.22344768,0.03348824,0.06623169,0.0,0.16923572,0.1070423,0.0,0.0,0.0,0.0,0.0,0.029661981,0.0,0.0,0.04374352,0.0,0.0,0.08539685,0.2607944,0.0,0.007193482,0.0,0.0,0.0,0.08746047,0.04350097,0.0,0.0,0.062609665,0.0,0.005001853,0.017820654,0.10124255,0.0,0.18740448,0.0,0.0,0.11933976,0.0,0.0,0.0,0.0,0.0,0.0,0.13469593,0.026315663,0.0,0.0,0.0,0.06644117,0.013449018,0.0,0.12799403,0.0,0.0,0.08480081,0.0,0.0,0.1668056,0.18094213,0.0,0.0,0.14116701,0.0,0.0,0.008210091,0.0,0.16692548,0.12812406,0.0,0.0,0.0
TCGA-OE-A75W-01,0.0,0.0,0.0,0.016099904,0.0,0.030622052,0.012590496,0.068970405,0.06605005,0.09522844,0.0741866,0.091179036,0.0,0.04589484,0.021284506,0.0,0.0,0.14984556,0.026853591,0.06305511,0.0,0.0,0.050335966,0.08777525,0.0,0.1622478,0.0,0.0,0.0,0.29062828,0.0,0.035258826,0.0,0.0,0.020913925,0.007017887,0.005483887,0.020001847,0.049117517,0.0,0.0,0.0,0.104628675,0.0,0.0,0.0,0.0,0.047055,0.0,0.16724204,0.0,0.0,0.0,0.023083512,0.009031272,0.0,0.0,0.12478563,0.0,0.008741947,0.27262202,0.0,0.028403463,0.10245184,0.124609314,0.064610615,0.06984416,0.12241532,0.0,0.06363546,0.0,0.0,0.05089156,0.051892966,0.0,0.0,0.0,0.0,0.0,0.025264096,0.0,0.12681049,0.046765033,0.042597167,0.0,0.11204092,0.025290055,0.0,0.10563923,0.0,0.09753437,0.03309978,0.005952745,0.13839607,0.010406879,0.0,0.0,0.0,0.077258915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06486662,0.07433854,0.005241725,0.0,0.0,0.0,0.0,0.0059413346,0.033514526,0.0,0.06115656,0.0,0.10440616,0.0,0.1211587,0.0,0.0,0.0,0.0036033792,0.04239026,0.0,0.0,0.0,0.10181803,0.10468847,0.0,0.116228834,0.10352355,0.0,0.0,0.025151126,0.0,0.0,0.0,0.0061543602,0.0,0.09220018,0.05219415,0.0,0.25032952,0.015549733,0.0,0.07780158,0.22437876,0.0,0.0,0.0,0.1159461,0.12474299,0.040622942,0.0,0.0637816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048880372,0.0,0.0,0.0,0.22005162,0.0061227786,0.0,0.20939888,0.0,0.0,0.0,0.0,0.07502319,0.05369356,0.0,0.08484324,0.0,0.012521354,0.0,0.0,0.0,0.15776186,0.0,0.0,0.0,0.12814264,0.0,0.13290688,0.0,0.0,0.09750265,0.28905177,0.11336652,0.0,0.09741694
TCGA-PZ-A5RE-01,0.0878335,0.15958486,0.0,0.0,0.0,0.08101848,0.0,0.24961549,0.0,0.013064408,0.034095988,0.045421235,0.0,0.0,0.0,0.0,0.0,0.032309726,0.0,0.06533154,0.0,0.037990175,0.0,0.0043648253,0.05067142,0.19835979,0.24995945,0.10904106,0.0088825235,0.14704001,0.16208999,0.0,0.0,0.101627596,0.0,0.17957576,0.08538539,0.0,0.072331466,0.0,0.0,0.0,0.098539814,0.0,0.031592134,0.003621436,0.0,0.0,0.06616692,0.055531148,0.14147092,0.0945328,0.0,0.06467226,0.0,0.0,0.030695446,0.0,0.0,0.0,0.15043291,0.0,0.0,0.0,0.041637894,0.0,0.05751283,0.0,0.08552366,0.006736701,0.0,0.0,0.0,0.23404779,0.038098507,0.0,0.0,0.0,0.0,0.0,0.0,0.059059847,0.10730118,0.028506607,0.0,0.03996695,0.067966156,0.0,0.056559715,0.040646393,0.123116136,0.0,0.028978704,0.11581707,0.0,0.033832148,0.030561991,0.0,0.09762918,0.0,0.0,0.0,0.0,0.0,0.084047474,0.03209045,0.085244015,0.0,0.10233229,0.0,0.0,0.0,0.0,0.062388606,0.0,0.0,0.19933677,0.0,0.0,0.03406445,0.13958828,0.0,0.0,0.0,0.0,0.0,0.026526742,0.0,0.016592238,0.10103963,0.0,0.0,0.0,0.030813841,0.0,0.0,0.06936859,0.0,0.0,0.0,0.0,0.1061852,0.04933049,0.0,0.0,0.255986,0.0035717506,0.0,0.005643542,0.020156994,0.0,0.0,0.012634247,0.01975591,0.13315971,0.14972594,0.07434221,0.0,0.0,0.06576288,0.0,0.0,0.1352249,0.02863141,0.0,0.16641745,0.0,0.0,0.0,0.07119244,0.0,0.0,0.048520524,0.053392623,0.0,0.0,0.06769453,0.06724823,0.14374882,0.0,0.13091128,0.008673698,0.0,0.0,0.0,0.0,0.16244622,0.18101618,0.0,0.0,0.0,0.0,0.08205145,0.0,0.0,0.1926489,0.0014166799,0.11245138,0.0,0.0
TCGA-Q3-A5QY-01,0.14640494,0.0623312,0.0,0.0,0.0,0.07085255,0.025856659,0.0,0.039398722,0.0,0.10781728,0.10298372,0.11258153,0.0,0.0,0.0,0.0,0.03210507,0.0,0.0,0.03734612,0.15726851,0.0,0.007619512,0.16652597,0.1849084,0.06785182,0.0,0.0,0.17077565,0.0,0.01188799,0.0,0.05230823,0.022374736,0.011956484,0.055453088,0.0,0.024079094,0.0,0.0,0.0,0.07278927,0.0,0.0046399054,0.07680664,0.0,0.0,0.26436174,0.0,0.19117185,0.0,0.081044815,0.085868746,0.003630324,0.0,0.082661,0.0616172,0.02454547,0.0,0.0,0.0,0.0,0.14639832,0.078829184,0.0,0.0,0.022305664,0.0,0.05110216,0.00025257355,0.0,0.0,0.025662223,0.0,0.0,0.0,0.0,0.003208434,0.073879205,0.0,0.042737078,0.11911442,0.20053016,0.0,0.0,0.0,0.044333607,0.044399202,0.0,0.0,0.09162778,0.1761703,0.051772475,0.0,0.038165685,0.0,0.0,0.08466864,0.0,0.0,0.0,0.028808326,0.0,0.0,0.0,0.09761972,0.0,0.16813558,0.0,0.0,0.0,0.0,0.060906507,0.039461248,0.0033497892,0.0,0.0,0.017673964,0.0,0.0,0.0,0.0,0.0,0.025276264,0.0,0.014795445,0.0,0.2084413,0.108969845,0.0050192815,0.013625821,0.0,0.0,0.0,0.0,0.0,0.055806495,0.0,0.0,0.0,0.11045629,0.0759506,0.0,0.0,0.13635254,0.051286153,0.0,0.0,0.0,0.0,0.08799186,0.0,0.0021468664,0.0,0.19400205,0.10996557,0.1136881,0.18562746,0.017473068,0.15413986,0.005137146,0.09589374,0.0,0.0,0.015362547,0.035915874,0.024399895,0.0067867334,0.028387453,0.0,0.0,0.08622842,0.0,0.052915853,0.0,0.0,0.0,0.19971801,0.13272786,0.24402098,0.0,0.056346588,0.0,0.018528016,0.0,0.16366258,0.09726136,0.0033114161,0.0,0.0,0.0,0.17323495,0.0,0.0,0.07164096,0.15693724,0.0,0.0,0.031008096
TCGA-Q3-AA2A-01,0.022008138,0.07347101,0.0,0.0,0.024371326,0.0,0.0,0.0,0.0,0.08532013,0.0,0.05618826,0.022199795,0.0,0.02174857,0.0,0.0,0.047881562,0.0,0.0,0.08784242,0.08676059,0.0,0.0,0.0,0.10278374,0.2275567,0.0,0.018772772,0.093741424,0.017137384,0.0,0.0,0.0,0.0,0.152284,0.0040425714,0.080854855,0.0,0.00037531613,0.0,0.0,0.07893086,0.0249853,0.0,0.17151085,0.0,0.0,0.0,0.0,0.029468814,0.0,0.0,0.0,0.17428353,0.0,0.15240657,0.070079856,0.0,0.0,0.0,0.0,0.0,0.0022722061,0.15626724,0.03918892,3.4113336e-06,0.020274814,0.100974806,0.003506954,0.0,0.0,0.00645187,0.0,0.0,0.0,0.0,0.0021255107,0.08828431,0.0,0.0,0.17161465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07117746,0.0,0.0077331085,0.0,0.09856993,0.16006371,0.14486742,0.0,0.0,0.07495371,0.0,0.0,0.0,0.14230889,0.0,0.0,0.0026452306,0.0,0.10729768,0.0,0.073208965,0.0002947841,0.0,0.0,0.0,0.0,0.079979174,0.032748975,0.0,0.0,0.0,0.0,0.086643144,0.0,0.0,0.0,0.0,0.1684215,0.0,0.10966833,0.1922835,0.0,0.0,0.055183418,0.15380536,0.0,0.0,0.09979984,0.0,0.0,0.0,0.0,0.0,0.03413518,0.0,0.0,0.09693773,0.021500949,0.0,0.0749888,0.0,0.0,0.06741228,0.0,0.0,0.049446683,0.030175764,0.15656862,0.0,0.017669493,0.0,0.10733257,0.020564558,0.0,0.04794124,0.106491074,0.063700505,0.0,0.0,0.08383458,0.1456462,0.0,0.0,0.25504535,0.0,0.0,0.0,0.0,0.12449149,0.20699303,0.066188954,0.32174173,0.013443633,0.0,0.04555346,0.0,0.0,0.1024325,0.16757053,0.0,0.0,0.11321518,0.0,0.0,0.0,0.0,0.18589641,0.17859562,0.038854837,0.0,0.013411299
TCGA-RB-A7B8-01,0.0,0.21998891,0.0,0.0,0.0,0.067474276,0.038502354,0.16292323,0.0,0.04995759,0.08391459,0.0,0.0,0.035295602,0.0,0.031951237,0.0,0.23504442,0.0,0.03895756,0.09485782,0.0,0.0,0.0,0.0,0.25335115,0.06340822,0.0,0.0,0.03635438,0.018093918,0.0,0.0,0.08844447,0.0,0.09336726,0.027735323,0.0808432,0.0,0.0,0.010326014,0.0,0.13347971,0.008084565,0.024776287,0.10629892,0.0,0.010482603,0.0,0.08299291,0.0,0.11158853,0.0,0.01649128,0.05269337,0.0,0.0991507,0.062379517,0.02591509,0.0,0.020642614,0.0,0.07701622,0.0,0.14702843,0.108272135,0.0,0.026193818,0.0,0.0,0.0,0.0,0.0,0.1776535,0.0,0.0,0.07857517,0.03559483,0.0,0.0,0.0,0.13236654,0.083328925,0.051378638,0.019638086,0.0,0.0,0.0,0.04773941,0.0,0.0,0.004587077,0.14373682,0.116609335,0.06390013,0.011142098,0.009170245,0.0,0.13735579,0.0,0.0,0.017819516,0.0,0.0,0.11964776,0.088650845,0.0,0.24882276,0.0,0.1280028,0.0,0.0,0.0,0.028013716,0.0,0.14286833,0.043469086,0.0,0.0,0.0,0.041022986,0.0,0.0,0.02151765,0.0,0.042599738,0.07725817,0.0,0.0,0.04551931,0.0,0.0,0.22831409,0.13218664,0.0,0.019986667,0.0,0.0,0.029539442,0.0,0.07113578,0.0,0.07503108,0.07598663,0.0,0.13565798,0.09225797,0.017053524,0.055772062,0.0,0.07509016,0.076462984,0.14327683,0.0642482,0.010850381,0.0,0.0,0.002675344,0.0,0.04110478,0.0,0.0062607285,0.0,0.0,0.018134654,0.0,0.05491237,0.0,0.0,0.068566404,0.0,0.0,0.18418817,0.033476587,0.020993566,0.0,0.0,0.062364485,0.05062614,0.0,0.2247053,0.0,0.0,0.0,0.0,0.0,0.043079637,0.008557805,0.0,0.22231664,0.010661426,0.0,0.085210815,0.17884225,0.0,0.05267449,0.12720299,0.0,0.0,0.112709954
TCGA-RB-AA9M-01,0.0,0.02701818,0.0,0.0,0.028538615,0.0,0.08012649,0.0,0.028696138,0.03352496,0.0,0.014047484,0.0,0.038081396,0.0,0.0,0.0,0.0,0.0,0.0,0.022758504,0.0,0.018407114,0.0,0.0,0.28114825,0.07264091,0.0,0.0,0.2039049,0.027979525,0.05021143,0.0,0.14395241,0.0,0.05783396,0.18128973,0.062461287,0.0020515234,0.0,0.17435443,0.0,0.019397488,0.0,0.13599378,0.08276671,0.0,0.03288797,0.02382851,0.034462962,0.020717556,0.0,0.14223011,0.21056181,0.07167533,0.0,0.0,0.1577443,0.075884394,0.100295775,0.09671775,0.0,0.07444822,0.02669515,0.20172642,0.0,0.0,0.08655434,0.0,0.071475394,0.0,0.0,0.012712068,0.031226551,0.050988115,0.001329876,0.0,0.0,0.072262354,0.0,0.0,0.11494483,0.07995643,0.0,0.0,0.0,0.013171847,0.0,0.09536557,0.0,0.10476913,0.0,0.06878168,0.14169247,0.018200861,0.061774097,0.05215544,0.0003060654,0.23215872,0.0,0.0,0.0,0.0,0.0,0.037876956,0.004280974,0.0045278724,0.0,0.085575014,0.0,0.020652782,0.019249823,0.0,0.0,0.06187292,0.0,0.0,0.0,0.19651526,0.007851675,0.0,0.0,0.0,0.0,0.077220626,0.0,0.0,0.0,0.06938506,0.031539973,0.072941676,0.0,0.0,0.0,0.0,0.0,0.09888127,0.02284276,0.0,0.042890422,0.0,0.11951371,0.06661324,0.0,0.0,0.12908442,0.0,0.0,0.061719995,0.078124754,0.0,0.0,0.0,0.0,0.0726193,0.003035357,0.0,0.0,0.024541132,0.06577261,0.17547287,0.05520582,0.0,0.0,0.0,0.0,0.01937094,0.060000017,0.0,0.02720456,0.11126006,0.0,0.0,0.0,0.16464658,0.0,0.0,0.10860116,0.029549671,0.17990698,0.22461656,0.0,0.0,0.10819188,0.004137943,0.0,0.06572701,0.14184631,0.049039703,0.0,0.15596567,0.0,0.0068106484,0.0,0.09471093,0.17327411,0.029999457,0.1061298,0.0,0.0
